stock_id,name,eps_Y,eps_ttm,rev,rev_mom,rev_qoq,rev_yoy,gross_margin,gross_margin_qoq,gross_margin_yoy_diff,operating_margin,operating_margin_qoq,operating_margin_yoy_diff,net_margin,net_margin_qoq,net_margin_yoy_diff,per_latest,per_60d_high,per_60d_low,pbr_latest,pbr_60d_high,pbr_60d_low,period_start,period_end,eps_Y_is_prev,eps_ttm_is_prev,gross_margin_is_prev,operating_margin_is_prev,net_margin_is_prev,per_latest_is_prev,pbr_latest_is_prev,static_updated_at,static_status,static_reason,eps_status,eps_reason,revenue_status,revenue_reason,profit_status,profit_reason,valuation_status,valuation_reason,finmind_token_status,finmind_token_source,finmind_token_masked,finmind_user_count,finmind_api_request_limit,finmind_remain,finmind_usage_checked_at
3450,聯鈞,0.69,3.36,0.96,9.39,58.03,49.91,24.8,-1.87,-11.36,12.75,-2.87,-11.33,8.6,-7.54,-12.28,137.2,163.1,57.78,12.88,15.31,8.33,,,False,False,False,False,False,False,False,2026-06-08 18:37:40,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:37:43
3481,群創,0.2,0.11,21.24,-14.97,-4.07,11.79,14.43,5.35,6.86,2.25,4.31,4.47,2.69,2.57,0.75,439.55,1250.0,328.18,1.7,2.09,0.84,2026-06-04,2026-06-17,False,False,False,False,False,False,False,2026-06-08 18:37:43,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:37:46
3491,昇達科,3.68,9.31,0.3,-15.13,-7.99,57.24,57.98,-0.59,7.41,30.74,3.17,3.85,24.81,-1.09,1.72,195.3,240.7,184.9,35.25,43.44,29.48,2026-05-26,2026-06-08,False,False,False,False,False,False,False,2026-06-08 18:37:46,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:37:49
3529,力旺,7.98,27.4,0.31,-50.24,-0.25,12.04,100.0,0.0,0.0,60.55,-0.09,3.26,56.28,1.11,6.49,116.79,171.88,112.11,53.84,85.54,53.84,,,False,False,False,False,False,False,False,2026-06-08 18:37:49,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:37:52
3563,牧德,4.61,15.18,0.35,1.68,22.42,5.14,60.58,0.72,-3.77,38.68,8.84,-0.97,34.32,-5.43,-3.95,46.87,60.57,46.87,9.01,11.45,9.01,,,False,False,False,False,False,False,False,2026-06-08 18:37:52,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:37:55
3583,辛耘,4.14,14.76,0.99,-6.11,-2.8,10.8,33.58,-3.53,1.86,12.95,-2.19,0.55,10.99,-1.21,1.41,54.71,65.49,44.28,8.49,11.84,8.11,,,False,False,False,False,False,False,False,2026-06-08 18:37:55,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:37:58
3587,閎康,2.24,7.57,0.54,0.69,26.19,26.87,30.89,0.87,6.61,12.7,2.25,6.22,10.53,2.17,6.46,38.08,60.49,38.08,3.77,5.22,3.62,,,False,False,False,False,False,False,False,2026-06-08 18:37:58,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:01
3605,宏致,0.67,3.65,1.11,-1.46,41.83,15.34,24.59,-2.06,-0.1,5.23,0.17,0.67,3.82,-1.13,-4.01,20.87,24.08,15.79,1.48,1.88,1.32,,,False,False,False,False,False,False,False,2026-06-08 18:38:01,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:04
3645,達邁,0.67,1.9,0.24,3.56,36.71,16.43,35.12,3.79,12.86,18.83,6.65,10.97,15.52,1.52,8.43,50.74,74.84,48.89,3.89,4.75,3.1,,,False,False,False,False,False,False,False,2026-06-08 18:38:04,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:07
3653,健策,9.53,36.7,2.31,0.1,82.39,37.75,41.78,0.53,-3.13,31.98,0.72,-3.08,26.47,-0.8,-2.46,105.67,151.42,83.82,26.46,34.98,20.99,,,False,False,False,False,False,False,False,2026-06-08 18:38:07,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:10
3661,世芯-KY,17.55,68.61,2.13,10.32,48.9,-32.31,50.18,7.93,27.02,32.66,6.96,18.41,34.09,2.64,20.15,61.12,78.78,42.04,7.88,10.16,5.77,,,False,False,False,False,False,False,False,2026-06-08 18:38:10,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:13
3665,貿聯-KY,11.66,49.79,7.35,-0.42,15.1,41.35,28.77,-3.16,-1.61,14.9,-3.47,0.26,10.9,-2.95,0.9,42.28,63.66,39.66,8.76,12.29,8.22,,,False,False,False,False,False,False,False,2026-06-08 18:38:13,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:16
3680,家登,2.55,9.78,0.89,34.13,39.75,52.74,42.63,-0.65,-1.12,15.63,-1.84,-2.05,14.91,-8.74,2.02,51.23,65.32,40.46,4.28,6.07,3.76,,,False,False,False,False,False,False,False,2026-06-08 18:38:16,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:19
3701,大眾控,-0.59,-1.64,0.75,5.11,-3.57,-29.99,14.28,-0.75,-1.88,-5.38,2.79,-6.32,-7.83,10.2,-13.8,0.0,0.0,0.0,2.51,3.89,2.5,,,False,False,False,False,False,False,False,2026-06-08 18:38:19,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:22
3711,日月光投控,3.24,10.86,62.25,1.09,3.76,19.22,20.07,0.55,3.27,10.1,0.16,3.57,8.39,-0.05,3.13,50.14,59.61,42.2,6.76,8.04,4.94,,,False,False,False,False,False,False,False,2026-06-08 18:38:22,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:25
3715,定穎投控,-0.74,1.0,2.52,21.81,55.28,69.11,16.12,-1.64,-2.87,2.32,-1.1,-3.5,-4.49,-6.2,-10.48,171.13,191.75,65.91,4.38,5.2,4.25,,,False,False,False,False,False,False,False,2026-06-08 18:38:25,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:28
4746,台耀,0.16,2.84,0.36,8.51,54.11,-4.92,42.98,1.39,0.93,14.17,-7.2,-2.75,1.41,-8.26,-7.41,18.62,19.08,13.95,0.81,0.87,0.78,,,False,False,False,False,False,False,False,2026-06-08 18:38:28,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:31
4749,新應材,3.66,12.7,0.43,20.69,-4.52,10.42,45.41,1.39,6.36,27.07,3.73,7.12,27.2,3.03,5.55,74.68,103.71,74.68,9.82,12.13,8.8,,,False,False,False,False,False,False,False,2026-06-08 18:38:31,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:34
4772,台特化,1.33,4.84,0.31,7.93,6.51,241.19,50.96,2.04,-7.24,40.24,1.76,-9.33,31.13,-1.38,-15.65,58.7,77.86,58.7,12.04,13.66,11.63,,,False,False,False,False,False,False,False,2026-06-08 18:38:34,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:37
4958,臻鼎-KY,1.33,7.54,16.2,6.61,38.23,37.4,21.64,-0.92,6.96,6.15,-4.26,3.52,5.03,-3.06,2.47,72.21,77.29,39.61,4.36,4.66,2.17,2026-05-28,2026-06-10,False,False,False,False,False,False,False,2026-06-08 18:38:37,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:40
4971,IET-KY,1.97,5.12,0.08,-26.58,-29.86,1.07,47.84,7.32,13.16,29.07,5.91,13.37,23.69,4.36,45.77,118.47,528.48,118.47,11.52,17.29,11.52,,,False,False,False,False,False,False,False,2026-06-08 18:38:40,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:43
4977,眾達-KY,-1.18,4.61,0.06,-33.5,76.9,-43.18,19.73,-6.21,-3.99,-3.99,-10.53,-8.43,-45.15,-74.84,-7.58,40.02,61.2,40.02,3.72,5.38,3.72,,,False,False,False,False,False,False,False,2026-06-08 18:38:44,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:46
4979,華星光,1.62,5.53,0.41,-8.59,0.11,7.73,25.42,2.4,2.96,21.0,2.4,2.52,19.24,-1.42,-0.77,97.11,132.23,79.01,18.5,25.45,15.21,2026-06-03,2026-06-16,False,False,False,False,False,False,False,2026-06-08 18:38:47,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:49
4991,環宇-KY,1.67,2.53,0.24,-27.84,10.54,67.92,54.53,1.34,18.25,25.49,4.35,17.67,27.44,17.6,44.13,252.89,4960.0,252.89,17.36,26.11,17.36,,,False,False,False,False,False,False,False,2026-06-08 18:38:50,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:53
5274,信驊,37.41,117.87,1.28,0.25,26.83,68.74,69.18,0.73,2.95,52.72,2.88,2.99,44.94,-4.08,2.0,148.69,179.95,117.21,111.14,120.18,60.82,,,False,False,False,False,False,False,False,2026-06-08 18:38:53,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:56
5289,宜鼎,57.49,75.64,7.56,13.4,81.03,640.8,59.1,25.87,28.52,51.96,32.18,37.95,41.55,23.39,28.88,24.34,73.66,22.52,12.02,17.19,10.8,,,False,False,False,False,False,False,False,2026-06-08 18:38:56,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:38:59
5347,世界,1.22,4.21,4.03,-18.5,0.37,9.58,29.29,1.78,-0.81,16.65,2.3,-2.08,17.27,4.04,-2.87,37.71,43.14,28.95,4.27,5.42,3.64,,,False,False,False,False,False,False,False,2026-06-08 18:38:59,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:02
5443,均豪,0.19,2.33,0.26,-39.48,-27.75,-43.77,38.34,5.35,0.53,10.41,-1.56,-1.23,9.05,-2.14,-1.61,47.15,57.89,41.12,1.42,2.52,1.42,,,False,False,False,False,False,False,False,2026-06-08 18:39:02,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:05
5536,聖暉*,12.76,36.0,4.09,-21.27,11.51,15.17,25.38,4.95,7.42,19.82,5.86,7.86,15.71,4.11,5.47,29.17,35.54,24.45,9.94,10.7,6.57,,,False,False,False,False,False,False,False,2026-06-08 18:39:05,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:08
5871,中租-KY,2.79,11.24,7.95,-5.52,-1.61,-3.87,66.62,0.86,0.55,30.94,1.7,3.52,24.57,3.67,1.26,10.81,11.42,9.93,1.13,1.24,1.04,,,False,False,False,False,False,False,False,2026-06-08 18:39:08,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:11
6005,群益證,1.34,3.58,4.65,145.33,55.64,301.6,,,,31.15,7.72,16.76,43.5,8.62,18.5,11.33,12.58,8.53,1.83,2.04,1.31,,,False,False,False,False,False,False,False,2026-06-08 18:39:11,incomplete,profit:incomplete(partial),ok,,ok,,incomplete,partial,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:14
6139,亞翔,9.45,36.14,8.54,2.32,30.06,70.59,18.73,-0.87,6.83,17.21,1.38,7.78,14.67,-1.44,5.95,20.21,24.74,19.23,7.83,9.08,7.31,,,False,False,False,False,False,False,False,2026-06-08 18:39:14,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:17
6187,萬潤,3.37,15.26,0.73,18.83,48.87,43.77,51.78,-9.25,-8.66,23.22,-2.08,-10.52,22.67,-15.02,-4.82,71.57,89.91,57.31,15.31,18.33,11.68,,,False,False,False,False,False,False,False,2026-06-08 18:39:17,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:20
6196,帆宣,5.08,16.1,6.97,5.19,67.41,64.89,13.57,3.02,2.55,8.25,3.81,2.52,7.75,2.6,1.12,31.05,32.93,21.52,6.15,6.52,4.33,,,False,False,False,False,False,False,False,2026-06-08 18:39:20,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:23
6197,佳必琪,3.21,10.25,0.81,0.1,50.43,41.78,35.77,-1.16,2.52,22.63,1.58,4.76,20.24,2.18,7.03,31.9,32.1,20.13,8.75,8.8,4.24,,,False,False,False,False,False,False,False,2026-06-08 18:39:24,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:26
6213,聯茂,0.87,4.1,3.8,8.24,45.71,29.31,11.42,-2.72,-2.82,4.64,-2.4,-2.24,3.44,-1.36,-1.0,59.54,73.47,49.04,4.2,5.18,3.49,,,False,False,False,False,False,False,False,2026-06-08 18:39:27,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:29
6217,中探針,0.11,-0.78,0.41,13.0,35.67,51.18,23.3,6.79,4.81,0.92,9.18,14.54,1.26,5.7,12.36,0.0,0.0,0.0,8.84,13.36,8.42,,,False,False,False,False,False,False,False,2026-06-08 18:39:30,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:32
6223,旺矽,12.53,38.34,1.91,28.36,44.88,57.81,59.45,5.67,2.06,32.37,7.36,2.66,31.21,6.5,5.65,146.83,170.8,133.47,34.3,39.74,30.04,,,False,False,False,False,False,False,False,2026-06-08 18:39:32,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:36
6243,迅杰,-0.03,-0.85,0.03,-6.87,19.38,-58.2,59.76,17.67,18.03,-18.02,-3.55,-20.01,-1.66,5.96,-10.01,0.0,0.0,0.0,1.79,2.14,1.74,,,False,False,False,False,False,False,False,2026-06-08 18:39:36,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:39
6257,矽格,2.1,6.68,1.98,1.58,22.83,23.71,31.66,1.95,3.18,22.37,2.19,2.81,21.19,-1.09,2.67,30.04,35.43,27.71,4.45,5.25,3.76,,,False,False,False,False,False,False,False,2026-06-08 18:39:39,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:42
6274,台燿,4.36,14.06,4.79,4.0,74.93,124.42,25.15,3.07,1.09,18.18,4.04,3.5,12.53,0.66,1.98,110.91,123.19,65.7,24.54,27.26,12.36,,,False,False,False,False,False,False,False,2026-06-08 18:39:42,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:45
6278,台表科,2.17,8.68,4.35,-3.5,14.82,2.43,11.31,-1.75,-2.05,5.77,-0.7,-1.8,5.0,-1.04,-1.79,22.55,28.14,10.1,2.57,3.2,1.21,,,False,False,False,False,False,False,False,2026-06-08 18:39:45,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:48
6282,康舒,0.27,0.5,3.15,0.19,16.37,34.61,24.39,-2.19,-1.2,2.93,-0.97,3.39,2.7,-2.5,3.34,117.6,307.78,99.2,2.24,2.69,1.74,,,False,False,False,False,False,False,False,2026-06-08 18:39:48,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:51
6285,啟碁,2.36,6.84,12.17,6.72,48.87,34.82,13.76,-0.33,1.56,4.67,0.61,0.99,3.88,0.23,0.65,40.34,47.05,32.94,3.78,4.41,2.94,,,False,False,False,False,False,False,False,2026-06-08 18:39:51,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:54
6412,群電,1.01,5.2,2.71,2.72,27.68,-10.18,15.94,-0.23,-1.35,4.29,-0.69,-2.52,5.19,-0.82,0.42,18.08,20.38,14.73,2.6,2.93,2.01,,,False,False,False,False,False,False,False,2026-06-08 18:39:54,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:39:57
6414,樺漢,5.15,22.39,15.58,6.97,44.01,35.27,20.11,-0.52,-1.41,5.37,-2.55,0.96,4.96,-0.27,-0.48,17.29,18.1,12.62,2.06,2.16,1.46,,,False,False,False,False,False,False,False,2026-06-08 18:39:57,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:00
6442,光聖,7.82,27.04,0.89,-12.49,-7.13,-16.21,55.41,-2.16,5.99,26.4,-0.53,8.24,22.41,-1.97,7.15,74.31,103.72,65.64,21.77,26.96,19.22,2026-06-08,2026-06-22,False,False,False,False,False,False,False,2026-06-08 18:40:00,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:03
6451,訊芯-KY,-1.45,-0.14,0.62,-2.65,71.52,4.89,11.96,-8.85,5.76,-5.18,-14.24,1.45,-9.48,-15.12,-3.26,0.0,2003.85,0.0,9.09,10.96,6.17,,,False,False,False,False,False,False,False,2026-06-08 18:40:03,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:06
6510,精測,10.43,34.09,0.54,3.69,30.47,34.09,56.77,0.77,2.99,29.26,2.55,7.56,24.97,1.29,6.06,104.58,138.11,92.11,11.92,15.7,10.5,,,False,False,False,False,False,False,False,2026-06-08 18:40:06,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:09
6515,穎崴,19.54,49.26,1.07,8.48,23.01,119.79,43.01,1.31,-5.76,26.06,4.81,-5.61,23.44,1.8,-3.24,171.72,232.55,165.57,46.48,60.36,44.34,,,False,False,False,False,False,False,False,2026-06-08 18:40:09,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:12
6526,達發,4.47,17.43,2.03,11.73,10.41,14.31,52.73,-0.9,1.04,14.96,4.48,0.85,13.67,1.95,0.07,35.99,43.48,27.4,5.86,7.01,4.11,,,False,False,False,False,False,False,False,2026-06-08 18:40:12,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:15
6531,愛普*,4.15,9.84,0.75,-6.92,11.33,89.34,46.19,-3.67,-0.29,28.01,-2.63,10.05,31.43,-8.71,-4.06,92.38,124.84,62.16,12.53,16.4,6.39,,,False,False,False,False,False,False,False,2026-06-08 18:40:15,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:18
6640,均華,5.19,16.3,0.15,-55.89,-50.96,-43.38,44.9,6.56,5.75,21.67,7.67,9.35,17.71,3.82,7.9,71.43,138.04,71.43,10.04,20.26,10.04,,,False,False,False,False,False,False,False,2026-06-08 18:40:18,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:21
6643,M31,-1.18,0.04,0.13,-24.22,-22.41,-17.96,100.0,0.0,0.0,-16.79,-34.17,-18.55,-12.48,-30.72,-16.98,12525.0,17425.0,268.64,11.62,16.16,9.98,,,False,False,False,False,False,False,False,2026-06-08 18:40:21,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:24
6664,群翊,3.73,14.57,0.24,0.41,5.53,9.66,48.23,-1.86,-12.41,32.57,3.24,-10.09,33.95,-2.25,-10.83,26.94,32.06,25.6,6.17,7.34,5.52,,,False,False,False,False,False,False,False,2026-06-08 18:40:24,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:27
6669,緯穎,75.95,298.31,84.05,1.59,-11.18,18.16,7.55,0.32,-1.15,6.31,0.68,-0.71,5.1,0.38,-0.64,17.68,19.41,13.02,6.99,7.68,5.34,,,False,False,False,False,False,False,False,2026-06-08 18:40:27,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:30
6672,騰輝電子-KY,1.73,5.53,0.53,4.0,49.23,34.99,34.02,1.91,-0.09,11.67,0.9,3.03,9.92,0.99,2.59,39.24,46.6,30.62,4.17,4.52,2.97,,,False,False,False,False,False,False,False,2026-06-08 18:40:30,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:33
6683,雍智科技,6.23,17.89,0.2,-6.83,-9.58,12.31,48.8,-0.7,2.5,27.25,1.24,4.23,25.5,0.47,3.02,84.7,166.34,84.7,14.21,25.96,14.21,,,False,False,False,False,False,False,False,2026-06-08 18:40:33,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:36
6691,洋基工程,7.19,27.0,2.86,1.81,20.79,66.7,18.39,-1.08,-2.8,15.74,-1.4,-2.52,12.43,-1.61,-2.7,22.86,27.64,22.71,12.49,13.65,9.53,,,False,False,False,False,False,False,False,2026-06-08 18:40:36,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:39
6693,廣閎科,1.17,1.36,0.21,4.61,39.45,115.16,28.75,-0.26,3.18,10.68,0.55,19.66,10.2,-0.97,14.25,123.13,123.13,0.0,6.54,6.63,5.41,,,False,False,False,False,False,False,False,2026-06-08 18:40:39,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:42
6789,采鈺,1.5,4.66,0.77,-5.89,0.18,-0.62,32.24,5.64,7.77,22.83,4.24,9.52,20.26,3.43,7.87,104.84,152.75,84.13,8.2,10.56,5.81,,,False,False,False,False,False,False,False,2026-06-08 18:40:42,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:45
6805,富世達,13.38,39.18,1.18,-12.77,0.09,37.22,32.31,3.26,10.17,26.78,4.92,10.54,21.92,3.02,6.09,48.37,71.45,43.9,17.5,21.11,15.88,,,False,False,False,False,False,False,False,2026-06-08 18:40:45,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:48
6940,格斯科技*,-3.75,-8.71,0.01,-35.16,-24.68,-73.08,-66.79,18.58,42.23,-145.31,-19.76,13.22,-162.86,-42.43,-5.37,,,,,,,,,False,False,False,False,False,False,False,2026-06-08 18:40:48,partial_ok,no_data:valuation,ok,,ok,,ok,,no_data,empty,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:51
7711,永擎,7.68,20.72,1.64,-53.84,-65.99,,12.39,2.32,-1.84,7.81,2.78,1.62,6.07,2.79,0.63,33.13,42.05,24.55,5.6,7.11,4.07,,,False,False,False,False,False,False,False,2026-06-08 18:40:51,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:54
7717,萊德光電-KY,1.57,6.41,0.09,17.61,-4.12,,57.52,-9.12,-3.85,22.08,-2.83,2.24,15.01,-5.2,1.19,94.59,150.73,94.59,13.12,22.92,13.12,,,False,False,False,False,False,False,False,2026-06-08 18:40:54,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:40:57
7728,光焱科技,1.53,5.42,0.02,-36.36,-44.0,-24.04,67.03,-3.31,6.39,22.26,-12.08,9.4,21.16,-11.25,5.1,132.96,174.19,129.24,14.02,15.76,12.38,,,False,False,False,False,False,False,False,2026-06-08 18:40:57,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:41:00
7734,印能科技,14.68,39.56,0.39,34.97,29.28,58.9,65.25,0.05,-6.64,52.99,14.45,-2.1,47.37,8.29,0.02,77.03,115.97,68.06,12.26,17.73,9.83,,,False,False,False,False,False,False,False,2026-06-08 18:41:00,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:41:03
7769,鴻勁,25.7,85.52,4.13,-5.34,33.38,,56.24,3.93,-2.85,49.98,5.74,-3.01,43.12,3.11,-0.31,87.78,103.07,59.67,20.18,23.69,12.71,,,False,False,False,False,False,False,False,2026-06-08 18:41:03,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:41:06
7792,安葆,1.71,8.47,0.34,-44.55,-25.39,,15.13,0.62,-0.37,8.27,-0.22,-1.85,5.71,-0.52,-1.89,32.7,43.0,32.57,3.89,6.17,3.88,,,False,False,False,False,False,False,False,2026-06-08 18:41:06,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:41:09
7828,創新服務,1.02,7.33,0.13,104.16,,,80.18,0.82,-0.08,25.3,-25.81,-11.77,24.5,-20.36,-12.42,223.37,251.21,156.8,52.32,56.31,34.32,2026-06-01,2026-06-12,False,False,False,False,False,False,False,2026-06-08 18:41:09,ok,,ok,,ok,,ok,,ok,,ok,FINMIND_TOKEN,eyJ0...E3S4,2,6000,5998,2026-06-08 18:41:12
